TransferID,Date,OriginFacilityID,DestinationFacilityID,ProductID,TransferPallets,SupplyChainFlow
STO02433,2024-07-20,F01,F05,P052,14.0,EU to EU Internal
STO02434,2024-07-17,F01,F05,P055,4.0,EU to EU Internal
STO02435,2024-07-21,F01,F05,P056,32.0,EU to EU Internal
STO02436,2024-07-19,F01,F05,P057,61.0,EU to EU Internal
STO02437,2024-07-20,F01,F05,P059,55.0,EU to EU Internal
STO02438,2024-07-18,F01,F05,P061,53.0,EU to EU Internal
STO02439,2024-07-11,F01,F05,P062,22.0,EU to EU Internal
STO02440,2024-07-11,F01,F05,P063,52.0,EU to EU Internal
STO02441,2024-07-20,F01,F05,P064,5.0,EU to EU Internal
STO02442,2024-07-18,F01,F05,P065,11.0,EU to EU Internal
STO02443,2024-07-17,F01,F05,P067,16.0,EU to EU Internal
STO02444,2024-07-18,F01,F05,P070,23.0,EU to EU Internal
STO02445,2024-07-18,F01,F05,P071,30.0,EU to EU Internal
STO02446,2024-07-24,F01,F05,P072,7.0,EU to EU Internal
STO02447,2024-07-18,F01,F05,P073,24.0,EU to EU Internal
STO02448,2024-07-13,F01,F05,P076,25.0,EU to EU Internal
STO02449,2024-07-11,F01,F05,P077,16.0,EU to EU Internal
STO02450,2024-07-24,F01,F05,P079,33.0,EU to EU Internal
STO02451,2024-07-19,F01,F05,P080,18.0,EU to EU Internal
STO02452,2024-07-17,F01,F05,P081,27.0,EU to EU Internal
STO02453,2024-07-15,F01,F05,P083,7.0,EU to EU Internal
STO02454,2024-07-16,F01,F05,P084,19.0,EU to EU Internal
STO02455,2024-07-23,F01,F05,P085,33.0,EU to EU Internal
STO02456,2024-07-21,F01,F05,P086,15.0,EU to EU Internal
STO02457,2024-07-15,F01,F05,P087,94.0,EU to EU Internal
STO02458,2024-07-22,F01,F05,P088,46.0,EU to EU Internal
STO02459,2024-07-13,F01,F05,P089,60.0,EU to EU Internal
STO02460,2024-07-18,F01,F05,P090,9.0,EU to EU Internal
STO02461,2024-07-23,F01,F05,P091,22.0,EU to EU Internal
STO02462,2024-07-18,F01,F05,P092,22.0,EU to EU Internal
STO02463,2024-07-14,F01,F05,P093,59.0,EU to EU Internal
STO02464,2024-07-12,F01,F05,P094,16.0,EU to EU Internal
STO02465,2024-07-21,F01,F05,P095,5.0,EU to EU Internal
STO02466,2024-07-13,F01,F05,P096,25.0,EU to EU Internal
STO02467,2024-07-20,F01,F05,P097,68.0,EU to EU Internal
STO02468,2024-07-21,F01,F05,P099,4.0,EU to EU Internal
STO02469,2024-07-15,F01,F06,P001,96.0,EU to EU Internal
STO02470,2024-07-15,F01,F06,P002,16.0,EU to EU Internal
STO02471,2024-07-22,F01,F06,P003,9.0,EU to EU Internal
STO02472,2024-07-12,F01,F06,P004,115.0,EU to EU Internal
STO02473,2024-07-19,F01,F06,P005,90.0,EU to EU Internal
STO02474,2024-07-15,F01,F06,P006,25.0,EU to EU Internal
STO02475,2024-07-17,F01,F06,P007,27.0,EU to EU Internal
STO02476,2024-07-21,F01,F06,P008,52.0,EU to EU Internal
STO02477,2024-07-22,F01,F06,P009,95.0,EU to EU Internal
STO02478,2024-07-17,F01,F06,P010,60.0,EU to EU Internal
STO02479,2024-07-17,F01,F06,P011,81.0,EU to EU Internal
STO02480,2024-07-22,F01,F06,P012,17.0,EU to EU Internal
STO02481,2024-07-12,F01,F06,P013,29.0,EU to EU Internal
STO02482,2024-07-18,F01,F06,P014,61.0,EU to EU Internal
STO02483,2024-07-22,F01,F06,P015,25.0,EU to EU Internal
STO02484,2024-07-14,F01,F06,P016,97.0,EU to EU Internal
STO02485,2024-07-13,F01,F06,P017,15.0,EU to EU Internal
STO02486,2024-07-18,F01,F06,P018,42.0,EU to EU Internal
STO02487,2024-07-11,F01,F06,P019,79.0,EU to EU Internal
STO02488,2024-07-23,F01,F06,P020,96.0,EU to EU Internal
STO02489,2024-07-19,F01,F06,P021,34.0,EU to EU Internal
STO02490,2024-07-11,F01,F06,P022,74.0,EU to EU Internal
STO02491,2024-07-24,F01,F06,P023,109.0,EU to EU Internal
STO02492,2024-07-21,F01,F06,P024,10.0,EU to EU Internal
STO02493,2024-07-15,F01,F06,P025,13.0,EU to EU Internal
STO02494,2024-07-15,F01,F06,P026,32.0,EU to EU Internal
STO02495,2024-07-17,F01,F06,P027,69.0,EU to EU Internal
STO02496,2024-07-15,F01,F06,P028,76.0,EU to EU Internal
STO02497,2024-07-24,F01,F06,P029,42.0,EU to EU Internal
STO02498,2024-07-13,F01,F06,P030,97.0,EU to EU Internal
STO02499,2024-07-11,F01,F06,P031,74.0,EU to EU Internal
STO02500,2024-07-19,F01,F06,P032,40.0,EU to EU Internal
STO02501,2024-07-14,F01,F06,P033,59.0,EU to EU Internal
STO02502,2024-07-23,F01,F06,P034,30.0,EU to EU Internal
STO02503,2024-07-24,F01,F06,P035,7.0,EU to EU Internal
STO02504,2024-07-19,F01,F06,P036,45.0,EU to EU Internal
STO02505,2024-07-20,F01,F06,P037,40.0,EU to EU Internal
STO02506,2024-07-15,F01,F06,P038,35.0,EU to EU Internal
STO02507,2024-07-23,F01,F06,P039,125.0,EU to EU Internal
STO02508,2024-07-21,F01,F06,P040,24.0,EU to EU Internal
STO02509,2024-07-20,F01,F06,P041,45.0,EU to EU Internal
STO02510,2024-07-22,F01,F06,P042,47.0,EU to EU Internal
STO02511,2024-07-21,F01,F06,P043,36.0,EU to EU Internal
STO02512,2024-07-11,F01,F06,P044,68.0,EU to EU Internal
STO02513,2024-07-15,F01,F06,P045,50.0,EU to EU Internal
STO02514,2024-07-17,F01,F06,P046,70.0,EU to EU Internal
STO02515,2024-07-14,F01,F06,P047,30.0,EU to EU Internal
STO02516,2024-07-24,F01,F06,P048,76.0,EU to EU Internal
STO02517,2024-07-19,F01,F06,P049,16.0,EU to EU Internal
STO02518,2024-07-23,F01,F06,P050,116.0,EU to EU Internal
STO02519,2024-07-13,F01,F06,P051,102.0,EU to EU Internal
STO02520,2024-07-17,F01,F06,P052,39.0,EU to EU Internal
STO02521,2024-07-22,F01,F06,P053,28.0,EU to EU Internal
STO02522,2024-07-14,F01,F06,P054,23.0,EU to EU Internal
STO02523,2024-07-22,F01,F06,P055,34.0,EU to EU Internal
STO02524,2024-07-23,F01,F06,P056,11.0,EU to EU Internal
STO02525,2024-07-23,F01,F06,P057,107.0,EU to EU Internal
STO02526,2024-07-23,F01,F06,P058,92.0,EU to EU Internal
STO02527,2024-07-12,F01,F06,P059,79.0,EU to EU Internal
STO02528,2024-07-22,F01,F06,P060,24.0,EU to EU Internal
STO02529,2024-07-22,F01,F06,P061,110.0,EU to EU Internal
STO02530,2024-07-18,F01,F06,P062,41.0,EU to EU Internal
STO02531,2024-07-18,F01,F06,P063,75.0,EU to EU Internal
STO02532,2024-07-11,F01,F06,P064,74.0,EU to EU Internal
STO02533,2024-07-17,F01,F06,P065,68.0,EU to EU Internal
STO02534,2024-07-14,F01,F06,P066,24.0,EU to EU Internal
STO02535,2024-07-16,F01,F06,P067,24.0,EU to EU Internal
STO02536,2024-07-16,F01,F06,P068,26.0,EU to EU Internal
STO02537,2024-07-24,F01,F06,P069,62.0,EU to EU Internal
STO02538,2024-07-21,F01,F06,P070,49.0,EU to EU Internal
STO02539,2024-07-15,F01,F06,P071,25.0,EU to EU Internal
STO02540,2024-07-16,F01,F06,P072,85.0,EU to EU Internal
STO02541,2024-07-20,F01,F06,P073,155.0,EU to EU Internal
STO02542,2024-07-12,F01,F06,P074,58.0,EU to EU Internal
STO02543,2024-07-23,F01,F06,P075,35.0,EU to EU Internal
STO02544,2024-07-23,F01,F06,P076,88.0,EU to EU Internal
STO02545,2024-07-17,F01,F06,P077,136.0,EU to EU Internal
STO02546,2024-07-22,F01,F06,P078,29.0,EU to EU Internal
STO02547,2024-07-14,F01,F06,P079,40.0,EU to EU Internal
STO02548,2024-07-14,F01,F06,P080,25.0,EU to EU Internal
STO02549,2024-07-18,F01,F06,P081,151.0,EU to EU Internal
STO02550,2024-07-24,F01,F06,P082,81.0,EU to EU Internal
STO02551,2024-07-14,F01,F06,P083,29.0,EU to EU Internal
STO02552,2024-07-21,F01,F06,P084,26.0,EU to EU Internal
STO02553,2024-07-13,F01,F06,P085,70.0,EU to EU Internal
STO02554,2024-07-20,F01,F06,P086,83.0,EU to EU Internal
STO02555,2024-07-11,F01,F06,P087,84.0,EU to EU Internal
STO02556,2024-07-13,F01,F06,P088,32.0,EU to EU Internal
STO02557,2024-07-17,F01,F06,P089,72.0,EU to EU Internal
STO02558,2024-07-14,F01,F06,P090,24.0,EU to EU Internal
STO02559,2024-07-20,F01,F06,P091,12.0,EU to EU Internal
STO02560,2024-07-14,F01,F06,P092,82.0,EU to EU Internal
STO02561,2024-07-24,F01,F06,P093,79.0,EU to EU Internal
STO02562,2024-07-22,F01,F06,P094,88.0,EU to EU Internal
STO02563,2024-07-23,F01,F06,P095,38.0,EU to EU Internal
STO02564,2024-07-23,F01,F06,P096,44.0,EU to EU Internal
STO02565,2024-07-20,F01,F06,P097,220.0,EU to EU Internal
STO02566,2024-07-24,F01,F06,P098,145.0,EU to EU Internal
STO02567,2024-07-20,F01,F06,P099,32.0,EU to EU Internal
STO02568,2024-07-13,F01,F06,P100,43.0,EU to EU Internal
STO02569,2024-08-12,F03,F02,P001,63.0,EU to EU Internal
STO02570,2024-08-20,F03,F02,P002,48.0,EU to EU Internal
STO02571,2024-08-14,F03,F02,P003,52.0,EU to EU Internal
STO02572,2024-08-14,F03,F02,P004,142.0,EU to EU Internal
STO02573,2024-08-21,F03,F02,P005,113.0,EU to EU Internal
STO02574,2024-08-23,F03,F02,P006,4.0,EU to EU Internal
STO02575,2024-08-14,F03,F02,P008,18.0,EU to EU Internal
STO02576,2024-08-20,F03,F02,P009,19.0,EU to EU Internal
STO02577,2024-08-16,F03,F02,P010,77.0,EU to EU Internal
STO02578,2024-08-15,F03,F02,P011,8.0,EU to EU Internal
STO02579,2024-08-13,F03,F02,P012,22.0,EU to EU Internal
STO02580,2024-08-19,F03,F02,P013,28.0,EU to EU Internal
STO02581,2024-08-14,F03,F02,P014,59.0,EU to EU Internal
STO02582,2024-08-21,F03,F02,P015,14.0,EU to EU Internal
STO02583,2024-08-18,F03,F02,P016,51.0,EU to EU Internal
STO02584,2024-08-19,F03,F02,P017,12.0,EU to EU Internal
STO02585,2024-08-17,F03,F02,P018,21.0,EU to EU Internal
STO02586,2024-08-11,F03,F02,P019,105.0,EU to EU Internal
STO02587,2024-08-13,F03,F02,P020,27.0,EU to EU Internal
STO02588,2024-08-24,F03,F02,P021,38.0,EU to EU Internal
STO02589,2024-08-13,F03,F02,P022,41.0,EU to EU Internal
STO02590,2024-08-21,F03,F02,P023,61.0,EU to EU Internal
STO02591,2024-08-19,F03,F02,P024,36.0,EU to EU Internal
STO02592,2024-08-14,F03,F02,P026,32.0,EU to EU Internal
STO02593,2024-08-14,F03,F02,P027,40.0,EU to EU Internal
STO02594,2024-08-19,F03,F02,P028,33.0,EU to EU Internal
STO02595,2024-08-17,F03,F02,P029,132.0,EU to EU Internal
STO02596,2024-08-20,F03,F02,P030,51.0,EU to EU Internal
STO02597,2024-08-15,F03,F02,P031,150.0,EU to EU Internal
STO02598,2024-08-15,F03,F02,P032,11.0,EU to EU Internal
STO02599,2024-08-22,F03,F02,P033,12.0,EU to EU Internal
STO02600,2024-08-16,F03,F02,P034,44.0,EU to EU Internal
STO02601,2024-08-12,F03,F02,P035,35.0,EU to EU Internal
STO02602,2024-08-23,F03,F02,P036,65.0,EU to EU Internal
STO02603,2024-08-20,F03,F02,P037,27.0,EU to EU Internal
STO02604,2024-08-24,F03,F02,P038,88.0,EU to EU Internal
STO02605,2024-08-23,F03,F02,P040,25.0,EU to EU Internal
STO02606,2024-08-15,F03,F02,P041,6.0,EU to EU Internal
STO02607,2024-08-23,F03,F02,P042,69.0,EU to EU Internal
STO02608,2024-08-15,F03,F02,P043,94.0,EU to EU Internal
STO02609,2024-08-13,F03,F02,P044,26.0,EU to EU Internal
STO02610,2024-08-24,F03,F02,P045,46.0,EU to EU Internal
STO02611,2024-08-23,F03,F02,P046,31.0,EU to EU Internal
STO02612,2024-08-17,F03,F02,P047,141.0,EU to EU Internal
STO02613,2024-08-12,F03,F02,P048,16.0,EU to EU Internal
STO02614,2024-08-16,F03,F02,P049,44.0,EU to EU Internal
STO02615,2024-08-13,F03,F02,P050,51.0,EU to EU Internal
STO02616,2024-08-16,F03,F02,P051,20.0,EU to EU Internal
STO02617,2024-08-24,F03,F02,P052,10.0,EU to EU Internal
STO02618,2024-08-21,F03,F02,P053,26.0,EU to EU Internal
STO02619,2024-08-18,F03,F02,P054,16.0,EU to EU Internal
STO02620,2024-08-16,F03,F02,P055,8.0,EU to EU Internal
STO02621,2024-08-17,F03,F02,P056,46.0,EU to EU Internal
STO02622,2024-08-16,F03,F02,P057,109.0,EU to EU Internal
STO02623,2024-08-20,F03,F02,P058,22.0,EU to EU Internal
STO02624,2024-08-11,F03,F02,P059,16.0,EU to EU Internal
STO02625,2024-08-13,F03,F02,P060,14.0,EU to EU Internal
STO02626,2024-08-11,F03,F02,P061,70.0,EU to EU Internal
STO02627,2024-08-14,F03,F02,P062,14.0,EU to EU Internal
STO02628,2024-08-22,F03,F02,P063,77.0,EU to EU Internal
STO02629,2024-08-17,F03,F02,P064,31.0,EU to EU Internal
STO02630,2024-08-20,F03,F02,P065,85.0,EU to EU Internal
STO02631,2024-08-20,F03,F02,P067,10.0,EU to EU Internal
STO02632,2024-08-16,F03,F02,P068,11.0,EU to EU Internal
STO02633,2024-08-17,F03,F02,P069,52.0,EU to EU Internal
STO02634,2024-08-21,F03,F02,P070,133.0,EU to EU Internal
STO02635,2024-08-23,F03,F02,P071,48.0,EU to EU Internal
STO02636,2024-08-12,F03,F02,P072,3.0,EU to EU Internal
STO02637,2024-08-19,F03,F02,P074,30.0,EU to EU Internal
STO02638,2024-08-21,F03,F02,P075,38.0,EU to EU Internal
STO02639,2024-08-22,F03,F02,P076,21.0,EU to EU Internal
STO02640,2024-08-23,F03,F02,P077,86.0,EU to EU Internal
STO02641,2024-08-21,F03,F02,P079,78.0,EU to EU Internal
STO02642,2024-08-20,F03,F02,P080,23.0,EU to EU Internal
STO02643,2024-08-18,F03,F02,P081,130.0,EU to EU Internal
STO02644,2024-08-24,F03,F02,P082,32.0,EU to EU Internal
STO02645,2024-08-23,F03,F02,P083,14.0,EU to EU Internal
STO02646,2024-08-15,F03,F02,P084,30.0,EU to EU Internal
STO02647,2024-08-18,F03,F02,P085,25.0,EU to EU Internal
STO02648,2024-08-12,F03,F02,P086,16.0,EU to EU Internal
STO02649,2024-08-11,F03,F02,P087,45.0,EU to EU Internal
STO02650,2024-08-13,F03,F02,P088,29.0,EU to EU Internal
STO02651,2024-08-19,F03,F02,P089,14.0,EU to EU Internal
STO02652,2024-08-23,F03,F02,P091,19.0,EU to EU Internal
STO02653,2024-08-12,F03,F02,P092,67.0,EU to EU Internal
STO02654,2024-08-18,F03,F02,P093,24.0,EU to EU Internal
STO02655,2024-08-23,F03,F02,P094,58.0,EU to EU Internal
STO02656,2024-08-15,F03,F02,P095,49.0,EU to EU Internal
STO02657,2024-08-17,F03,F02,P096,37.0,EU to EU Internal
STO02658,2024-08-12,F03,F02,P097,61.0,EU to EU Internal
STO02659,2024-08-19,F03,F02,P098,46.0,EU to EU Internal
STO02660,2024-08-14,F03,F02,P099,15.0,EU to EU Internal
STO02661,2024-08-19,F03,F02,P100,69.0,EU to EU Internal
STO02662,2024-08-21,F03,F04,P001,77.0,EU to EU Internal
STO02663,2024-08-23,F03,F04,P002,77.0,EU to EU Internal
STO02664,2024-08-20,F03,F04,P003,138.0,EU to EU Internal
STO02665,2024-08-11,F03,F04,P004,111.0,EU to EU Internal
STO02666,2024-08-15,F03,F04,P005,43.0,EU to EU Internal
STO02667,2024-08-15,F03,F04,P006,68.0,EU to EU Internal
STO02668,2024-08-13,F03,F04,P007,41.0,EU to EU Internal
STO02669,2024-08-14,F03,F04,P008,8.0,EU to EU Internal
STO02670,2024-08-12,F03,F04,P009,26.0,EU to EU Internal
STO02671,2024-08-17,F03,F04,P010,52.0,EU to EU Internal
STO02672,2024-08-20,F03,F04,P011,27.0,EU to EU Internal
STO02673,2024-08-19,F03,F04,P012,32.0,EU to EU Internal
STO02674,2024-08-24,F03,F04,P013,117.0,EU to EU Internal
STO02675,2024-08-13,F03,F04,P014,84.0,EU to EU Internal
STO02676,2024-08-11,F03,F04,P015,165.0,EU to EU Internal
STO02677,2024-08-16,F03,F04,P016,260.0,EU to EU Internal
STO02678,2024-08-23,F03,F04,P018,91.0,EU to EU Internal
STO02679,2024-08-17,F03,F04,P019,78.0,EU to EU Internal
STO02680,2024-08-22,F03,F04,P020,51.0,EU to EU Internal
STO02681,2024-08-23,F03,F04,P021,32.0,EU to EU Internal
STO02682,2024-08-17,F03,F04,P022,94.0,EU to EU Internal
STO02683,2024-08-23,F03,F04,P023,65.0,EU to EU Internal
STO02684,2024-08-15,F03,F04,P024,35.0,EU to EU Internal
STO02685,2024-08-21,F03,F04,P025,41.0,EU to EU Internal
STO02686,2024-08-15,F03,F04,P026,80.0,EU to EU Internal
STO02687,2024-08-12,F03,F04,P027,197.0,EU to EU Internal
STO02688,2024-08-13,F03,F04,P028,134.0,EU to EU Internal
STO02689,2024-08-20,F03,F04,P029,104.0,EU to EU Internal
STO02690,2024-08-24,F03,F04,P030,195.0,EU to EU Internal
STO02691,2024-08-15,F03,F04,P031,94.0,EU to EU Internal
STO02692,2024-08-24,F03,F04,P032,127.0,EU to EU Internal
STO02693,2024-08-18,F03,F04,P033,22.0,EU to EU Internal
STO02694,2024-08-23,F03,F04,P034,59.0,EU to EU Internal
STO02695,2024-08-20,F03,F04,P035,57.0,EU to EU Internal
STO02696,2024-08-15,F03,F04,P036,84.0,EU to EU Internal
STO02697,2024-08-23,F03,F04,P037,101.0,EU to EU Internal
STO02698,2024-08-19,F03,F04,P038,76.0,EU to EU Internal
STO02699,2024-08-18,F03,F04,P039,29.0,EU to EU Internal
STO02700,2024-08-15,F03,F04,P040,113.0,EU to EU Internal
STO02701,2024-08-24,F03,F04,P041,27.0,EU to EU Internal
STO02702,2024-08-21,F03,F04,P042,127.0,EU to EU Internal
STO02703,2024-08-12,F03,F04,P043,136.0,EU to EU Internal
STO02704,2024-08-22,F03,F04,P044,50.0,EU to EU Internal
STO02705,2024-08-19,F03,F04,P045,111.0,EU to EU Internal
STO02706,2024-08-16,F03,F04,P046,152.0,EU to EU Internal
STO02707,2024-08-24,F03,F04,P047,97.0,EU to EU Internal
STO02708,2024-08-16,F03,F04,P048,22.0,EU to EU Internal
STO02709,2024-08-19,F03,F04,P049,30.0,EU to EU Internal
STO02710,2024-08-18,F03,F04,P050,163.0,EU to EU Internal
STO02711,2024-08-18,F03,F04,P051,277.0,EU to EU Internal
STO02712,2024-08-19,F03,F04,P052,134.0,EU to EU Internal
STO02713,2024-08-16,F03,F04,P053,129.0,EU to EU Internal
STO02714,2024-08-15,F03,F04,P054,13.0,EU to EU Internal
STO02715,2024-08-18,F03,F04,P055,23.0,EU to EU Internal
STO02716,2024-08-18,F03,F04,P056,90.0,EU to EU Internal
STO02717,2024-08-18,F03,F04,P057,96.0,EU to EU Internal
STO02718,2024-08-24,F03,F04,P058,133.0,EU to EU Internal
STO02719,2024-08-18,F03,F04,P059,80.0,EU to EU Internal
STO02720,2024-08-18,F03,F04,P060,35.0,EU to EU Internal
STO02721,2024-08-14,F03,F04,P061,104.0,EU to EU Internal
STO02722,2024-08-20,F03,F04,P062,70.0,EU to EU Internal
STO02723,2024-08-23,F03,F04,P063,66.0,EU to EU Internal
STO02724,2024-08-22,F03,F04,P064,48.0,EU to EU Internal
STO02725,2024-08-16,F03,F04,P065,144.0,EU to EU Internal
STO02726,2024-08-14,F03,F04,P066,2.0,EU to EU Internal
STO02727,2024-08-12,F03,F04,P067,23.0,EU to EU Internal
STO02728,2024-08-23,F03,F04,P068,10.0,EU to EU Internal
STO02729,2024-08-15,F03,F04,P069,72.0,EU to EU Internal
STO02730,2024-08-11,F03,F04,P070,46.0,EU to EU Internal
STO02731,2024-08-13,F03,F04,P071,99.0,EU to EU Internal
STO02732,2024-08-17,F03,F04,P072,59.0,EU to EU Internal
STO02733,2024-08-15,F03,F04,P073,139.0,EU to EU Internal
STO02734,2024-08-16,F03,F04,P074,34.0,EU to EU Internal
STO02735,2024-08-21,F03,F04,P075,42.0,EU to EU Internal
STO02736,2024-08-15,F03,F04,P076,50.0,EU to EU Internal
STO02737,2024-08-15,F03,F04,P077,108.0,EU to EU Internal
STO02738,2024-08-20,F03,F04,P078,23.0,EU to EU Internal
STO02739,2024-08-22,F03,F04,P079,121.0,EU to EU Internal
STO02740,2024-08-13,F03,F04,P080,15.0,EU to EU Internal
STO02741,2024-08-15,F03,F04,P081,164.0,EU to EU Internal
STO02742,2024-08-16,F03,F04,P082,143.0,EU to EU Internal
STO02743,2024-08-12,F03,F04,P083,6.0,EU to EU Internal
STO02744,2024-08-16,F03,F04,P084,98.0,EU to EU Internal
STO02745,2024-08-14,F03,F04,P085,128.0,EU to EU Internal
STO02746,2024-08-13,F03,F04,P086,39.0,EU to EU Internal
STO02747,2024-08-15,F03,F04,P087,100.0,EU to EU Internal
STO02748,2024-08-20,F03,F04,P088,57.0,EU to EU Internal
STO02749,2024-08-13,F03,F04,P089,15.0,EU to EU Internal
STO02750,2024-08-23,F03,F04,P091,103.0,EU to EU Internal
STO02751,2024-08-21,F03,F04,P092,98.0,EU to EU Internal
STO02752,2024-08-12,F03,F04,P093,138.0,EU to EU Internal
STO02753,2024-08-20,F03,F04,P094,264.0,EU to EU Internal
STO02754,2024-08-19,F03,F04,P095,56.0,EU to EU Internal
STO02755,2024-08-14,F03,F04,P096,63.0,EU to EU Internal
STO02756,2024-08-18,F03,F04,P097,249.0,EU to EU Internal
STO02757,2024-08-12,F03,F04,P098,165.0,EU to EU Internal
STO02758,2024-08-23,F03,F04,P099,267.0,EU to EU Internal
STO02759,2024-08-17,F03,F04,P100,31.0,EU to EU Internal
STO02760,2024-08-11,F01,F05,P003,20.0,EU to EU Internal
STO02761,2024-08-18,F01,F05,P005,20.0,EU to EU Internal
STO02762,2024-08-18,F01,F05,P007,7.0,EU to EU Internal
STO02763,2024-08-21,F01,F05,P008,14.0,EU to EU Internal
STO02764,2024-08-24,F01,F05,P009,57.0,EU to EU Internal
STO02765,2024-08-18,F01,F05,P010,11.0,EU to EU Internal
STO02766,2024-08-12,F01,F05,P011,64.0,EU to EU Internal
STO02767,2024-08-19,F01,F05,P012,35.0,EU to EU Internal
STO02768,2024-08-14,F01,F05,P014,11.0,EU to EU Internal
STO02769,2024-08-18,F01,F05,P015,119.0,EU to EU Internal
STO02770,2024-08-11,F01,F05,P017,8.0,EU to EU Internal
STO02771,2024-08-17,F01,F05,P018,29.0,EU to EU Internal
STO02772,2024-08-15,F01,F05,P019,35.0,EU to EU Internal
STO02773,2024-08-11,F01,F05,P020,50.0,EU to EU Internal
STO02774,2024-08-22,F01,F05,P021,46.0,EU to EU Internal
STO02775,2024-08-18,F01,F05,P022,12.0,EU to EU Internal
STO02776,2024-08-23,F01,F05,P023,22.0,EU to EU Internal
STO02777,2024-08-13,F01,F05,P024,14.0,EU to EU Internal
STO02778,2024-08-23,F01,F05,P025,8.0,EU to EU Internal
STO02779,2024-08-20,F01,F05,P026,18.0,EU to EU Internal
STO02780,2024-08-18,F01,F05,P028,42.0,EU to EU Internal
STO02781,2024-08-20,F01,F05,P029,13.0,EU to EU Internal
STO02782,2024-08-19,F01,F05,P030,7.0,EU to EU Internal
STO02783,2024-08-19,F01,F05,P032,7.0,EU to EU Internal
STO02784,2024-08-21,F01,F05,P034,32.0,EU to EU Internal
STO02785,2024-08-23,F01,F05,P035,7.0,EU to EU Internal
STO02786,2024-08-21,F01,F05,P037,29.0,EU to EU Internal
STO02787,2024-08-11,F01,F05,P038,15.0,EU to EU Internal
STO02788,2024-08-16,F01,F05,P039,40.0,EU to EU Internal
STO02789,2024-08-23,F01,F05,P041,26.0,EU to EU Internal
STO02790,2024-08-17,F01,F05,P042,32.0,EU to EU Internal
STO02791,2024-08-15,F01,F05,P043,32.0,EU to EU Internal
STO02792,2024-08-14,F01,F05,P044,11.0,EU to EU Internal
STO02793,2024-08-20,F01,F05,P045,15.0,EU to EU Internal
STO02794,2024-08-21,F01,F05,P046,90.0,EU to EU Internal
STO02795,2024-08-23,F01,F05,P047,9.0,EU to EU Internal
STO02796,2024-08-23,F01,F05,P048,12.0,EU to EU Internal
STO02797,2024-08-22,F01,F05,P049,11.0,EU to EU Internal
STO02798,2024-08-16,F01,F05,P050,27.0,EU to EU Internal
STO02799,2024-08-17,F01,F05,P051,51.0,EU to EU Internal
STO02800,2024-08-16,F01,F05,P052,13.0,EU to EU Internal
STO02801,2024-08-15,F01,F05,P055,7.0,EU to EU Internal
STO02802,2024-08-22,F01,F05,P056,31.0,EU to EU Internal
STO02803,2024-08-18,F01,F05,P057,37.0,EU to EU Internal
STO02804,2024-08-17,F01,F05,P059,79.0,EU to EU Internal
STO02805,2024-08-20,F01,F05,P061,31.0,EU to EU Internal
STO02806,2024-08-19,F01,F05,P062,12.0,EU to EU Internal
STO02807,2024-08-19,F01,F05,P063,37.0,EU to EU Internal
STO02808,2024-08-12,F01,F05,P064,13.0,EU to EU Internal
STO02809,2024-08-18,F01,F05,P065,18.0,EU to EU Internal
STO02810,2024-08-12,F01,F05,P067,23.0,EU to EU Internal
STO02811,2024-08-18,F01,F05,P069,2.0,EU to EU Internal
STO02812,2024-08-12,F01,F05,P070,36.0,EU to EU Internal
STO02813,2024-08-13,F01,F05,P071,25.0,EU to EU Internal
STO02814,2024-08-15,F01,F05,P072,17.0,EU to EU Internal
STO02815,2024-08-18,F01,F05,P073,29.0,EU to EU Internal
STO02816,2024-08-21,F01,F05,P076,20.0,EU to EU Internal
STO02817,2024-08-16,F01,F05,P077,21.0,EU to EU Internal
STO02818,2024-08-14,F01,F05,P079,25.0,EU to EU Internal
STO02819,2024-08-17,F01,F05,P080,24.0,EU to EU Internal
STO02820,2024-08-14,F01,F05,P081,70.0,EU to EU Internal
STO02821,2024-08-18,F01,F05,P083,5.0,EU to EU Internal
STO02822,2024-08-19,F01,F05,P084,15.0,EU to EU Internal
STO02823,2024-08-13,F01,F05,P085,15.0,EU to EU Internal
STO02824,2024-08-11,F01,F05,P086,44.0,EU to EU Internal
STO02825,2024-08-19,F01,F05,P087,48.0,EU to EU Internal
