OrderID,FacilityID,ShipToID,Date,SalesVolume,ProductID,ShipToCountry,ActualPrice
SO025195,F06,ST0152,2024-05-29,365,P091,Germany,60.78
SO025196,F01,ST0061,2024-11-10,335,P014,Germany,91.93
SO025197,F01,ST0235,2025-10-29,252,P039,Germany,53.2
SO025198,F03,ST0026,2025-06-08,206,P010,France,89.6
SO025199,F06,ST0206,2025-04-12,161,P038,Sweden,78.85
SO025200,F01,ST0232,2025-08-09,195,P053,Germany,10.98
SO025201,F05,ST0054,2025-12-28,224,P035,Czech Republic,82.5
SO025202,F06,ST0016,2025-05-01,469,P084,Germany,14.16
SO025203,F03,ST0106,2025-07-26,157,P077,France,69.86
SO025204,F03,ST0245,2025-03-03,115,P082,France,82.43
SO025205,F04,ST0072,2024-07-05,59,P050,Italy,91.39
SO025206,F01,ST0029,2024-05-21,353,P085,Germany,8.43
SO025207,F04,ST0082,2025-09-29,177,P003,Italy,103.79
SO025208,F03,ST0039,2025-07-26,480,P098,Spain,13.02
SO025209,F06,ST0233,2025-10-16,435,P033,Germany,63.04
SO025210,F06,ST0108,2025-10-09,423,P005,Germany,317.33
SO025211,F02,ST0199,2025-11-23,450,P050,Netherlands,100.48
SO025212,F03,ST0110,2025-01-07,339,P098,France,13.29
SO025213,F03,ST0146,2025-08-15,442,P083,France,54.65
SO025214,F04,ST0009,2024-04-17,283,P048,Italy,12.05
SO025215,F03,ST0028,2024-09-25,468,P054,France,72.31
SO025216,F04,ST0189,2025-10-25,253,P044,Italy,66.89
SO025217,F03,ST0168,2024-06-04,383,P088,France,390.69
SO025218,F03,ST0100,2024-12-16,170,P007,France,77.29
SO025219,F04,ST0105,2024-08-14,278,P085,Italy,7.38
SO025220,F02,ST0117,2025-06-25,78,P095,Sweden,87.96
SO025221,F01,ST0122,2025-12-28,354,P072,Germany,9.6
SO025222,F05,ST0248,2024-02-18,220,P099,Czech Republic,12.65
SO025223,F03,ST0241,2025-06-09,308,P009,France,66.1
SO025224,F02,ST0243,2024-08-12,411,P047,Netherlands,81.41
SO025225,F04,ST0010,2024-12-28,466,P005,Italy,317.02
SO025226,F03,ST0084,2025-02-03,476,P019,France,353.65
SO025227,F01,ST0136,2025-02-22,304,P056,Germany,8.54
SO025228,F02,ST0222,2024-05-03,341,P034,Netherlands,82.25
SO025229,F06,ST0005,2024-03-18,243,P032,Sweden,9.52
SO025230,F03,ST0212,2025-05-22,464,P003,Spain,96.78
SO025231,F03,ST0245,2024-06-04,443,P082,France,84.37
SO025232,F05,ST0024,2025-08-20,322,P010,Czech Republic,94.14
SO025233,F06,ST0061,2025-07-18,263,P032,Germany,10.11
SO025234,F01,ST0186,2024-03-26,307,P098,Germany,11.07
SO025235,F03,ST0240,2025-01-15,225,P091,France,77.43
SO025236,F02,ST0060,2025-11-12,278,P047,Netherlands,75.62
SO025237,F04,ST0176,2024-01-09,208,P085,Italy,8.33
SO025238,F05,ST0248,2025-11-06,314,P009,Czech Republic,71.01
SO025239,F03,ST0043,2024-04-26,166,P011,France,55.63
SO025240,F02,ST0050,2025-05-19,191,P011,Sweden,56.84
SO025241,F03,ST0002,2024-02-25,449,P066,Spain,65.12
SO025242,F03,ST0215,2024-07-21,32,P038,France,85.56
SO025243,F06,ST0137,2024-11-04,208,P092,Germany,100.31
SO025244,F06,ST0049,2024-12-17,258,P050,Germany,102.06
SO025245,F04,ST0237,2025-11-13,210,P011,Italy,67.14
SO025246,F04,ST0164,2024-03-13,124,P012,Italy,56.48
SO025247,F01,ST0015,2025-06-18,451,P033,Germany,58.97
SO025248,F04,ST0095,2024-08-28,226,P073,Italy,10.22
SO025249,F04,ST0166,2024-12-09,296,P020,Italy,11.72
SO025250,F04,ST0182,2024-07-07,116,P080,Italy,60.1
SO025251,F04,ST0237,2025-07-31,261,P096,Italy,10.32
SO025252,F03,ST0200,2024-06-22,401,P077,Belgium,73.35
SO025253,F03,ST0190,2025-03-06,435,P065,Spain,100.27
SO025254,F01,ST0103,2025-03-13,325,P081,Germany,80.0
SO025255,F03,ST0043,2025-03-31,124,P055,France,52.75
SO025256,F06,ST0152,2024-04-13,206,P020,Germany,9.25
SO025257,F06,ST0184,2024-11-21,165,P051,Germany,8.86
SO025258,F01,ST0136,2024-08-03,86,P011,Germany,60.01
SO025259,F03,ST0043,2024-10-17,310,P028,France,93.94
SO025260,F04,ST0169,2024-10-27,319,P073,Spain,10.1
SO025261,F04,ST0229,2025-08-30,405,P092,Italy,94.53
SO025262,F01,ST0016,2024-04-27,371,P084,Germany,14.16
SO025263,F01,ST0246,2025-02-07,219,P019,Germany,378.78
SO025264,F02,ST0226,2024-11-07,402,P018,Belgium,68.54
SO025265,F01,ST0029,2025-11-24,257,P100,Germany,79.25
SO025266,F04,ST0221,2025-02-06,450,P023,Italy,108.82
SO025267,F06,ST0102,2024-03-08,91,P052,Germany,12.62
SO025268,F06,ST0196,2025-09-23,188,P048,Germany,13.8
SO025269,F04,ST0095,2024-01-13,499,P015,Italy,373.43
SO025270,F04,ST0228,2025-02-26,249,P050,Italy,99.26
SO025271,F03,ST0048,2024-12-20,397,P015,France,337.73
SO025272,F03,ST0052,2024-12-08,357,P008,France,48.03
SO025273,F06,ST0120,2024-07-01,470,P074,Germany,60.74
SO025274,F01,ST0047,2024-05-15,303,P008,Germany,40.9
SO025275,F04,ST0065,2024-03-15,231,P019,Italy,343.98
SO025276,F03,ST0201,2024-12-04,310,P097,France,292.19
SO025277,F04,ST0214,2024-06-14,238,P054,Italy,64.2
SO025278,F03,ST0027,2025-07-31,139,P059,France,94.2
SO025279,F02,ST0055,2025-06-20,375,P050,Netherlands,93.21
SO025280,F04,ST0229,2025-10-18,407,P087,Italy,270.39
SO025281,F02,ST0075,2024-06-17,474,P010,Netherlands,97.19
SO025282,F04,ST0182,2024-09-23,382,P059,Italy,83.0
SO025283,F06,ST0181,2025-11-21,328,P100,Germany,68.45
SO025284,F04,ST0164,2024-10-16,208,P012,Italy,58.59
SO025285,F04,ST0009,2024-11-06,492,P091,Italy,74.28
SO025286,F04,ST0135,2025-04-06,486,P053,Italy,11.25
SO025287,F03,ST0163,2024-01-07,91,P022,Spain,8.1
SO025288,F06,ST0224,2024-07-16,170,P073,Germany,9.29
SO025289,F03,ST0241,2025-06-12,362,P037,France,9.17
SO025290,F01,ST0033,2024-07-09,384,P003,Germany,87.88
SO025291,F04,ST0144,2024-08-19,275,P035,Italy,78.9
SO025292,F03,ST0145,2024-12-28,351,P039,France,52.77
SO025293,F01,ST0224,2024-10-06,420,P019,Germany,375.53
SO025294,F05,ST0192,2024-11-10,405,P028,Czech Republic,100.73
SO025295,F03,ST0027,2025-07-16,306,P039,France,52.71
SO025296,F02,ST0044,2025-01-31,64,P084,Belgium,15.62
SO025297,F04,ST0009,2024-03-10,307,P091,Italy,68.28
SO025298,F03,ST0098,2025-12-07,39,P095,Belgium,106.9
SO025299,F06,ST0066,2024-08-09,414,P089,Germany,61.69
SO025300,F03,ST0028,2024-07-31,365,P089,France,62.93
SO025301,F03,ST0168,2025-12-07,482,P030,France,85.74
SO025302,F03,ST0048,2025-01-30,77,P094,France,14.64
SO025303,F03,ST0231,2025-03-30,384,P055,France,54.63
SO025304,F03,ST0174,2024-11-16,268,P066,France,56.62
SO025305,F03,ST0109,2025-01-31,147,P010,France,97.1
SO025306,F02,ST0023,2024-11-17,100,P087,Belgium,284.33
SO025307,F04,ST0111,2025-06-20,256,P056,Spain,8.79
SO025308,F06,ST0037,2025-04-03,359,P042,Germany,72.77
SO025309,F01,ST0070,2025-06-20,429,P036,Germany,90.77
SO025310,F03,ST0034,2025-02-13,173,P060,France,67.57
SO025311,F06,ST0068,2025-12-21,328,P081,Germany,94.24
SO025312,F06,ST0103,2025-11-06,474,P016,Germany,341.36
SO025313,F02,ST0197,2025-04-01,391,P028,Netherlands,81.7
SO025314,F04,ST0079,2025-09-23,158,P013,Italy,78.7
SO025315,F03,ST0212,2025-06-29,286,P081,Spain,93.29
SO025316,F02,ST0206,2025-05-11,220,P032,Sweden,9.22
SO025317,F04,ST0180,2024-01-08,211,P056,Italy,9.14
SO025318,F03,ST0200,2025-03-17,434,P030,Belgium,71.53
SO025319,F03,ST0162,2024-06-05,299,P069,France,51.53
SO025320,F06,ST0117,2025-12-30,106,P089,Sweden,58.06
SO025321,F03,ST0168,2024-12-18,290,P030,France,83.55
SO025322,F03,ST0174,2024-09-02,293,P069,France,49.21
SO025323,F05,ST0024,2025-12-27,190,P089,Czech Republic,65.25
SO025324,F01,ST0070,2025-10-30,362,P047,Germany,90.13
SO025325,F02,ST0207,2025-05-21,10,P029,Netherlands,76.01
SO025326,F02,ST0117,2025-07-06,172,P008,Sweden,41.03
SO025327,F05,ST0119,2024-12-24,443,P015,Czech Republic,383.23
SO025328,F03,ST0145,2024-03-02,330,P009,France,66.64
SO025329,F06,ST0035,2025-01-03,448,P010,Germany,94.5
SO025330,F03,ST0231,2025-10-06,326,P012,France,54.53
SO025331,F04,ST0065,2024-08-24,382,P027,Italy,94.47
SO025332,F01,ST0153,2025-06-22,213,P083,Germany,62.21
SO025333,F03,ST0168,2024-03-22,313,P065,France,105.81
SO025334,F05,ST0031,2025-04-22,192,P037,Czech Republic,9.5
SO025335,F04,ST0039,2025-02-16,450,P064,Spain,11.57
SO025336,F03,ST0004,2025-01-23,117,P073,France,11.09
SO025337,F03,ST0225,2024-05-08,361,P044,France,61.32
SO025338,F05,ST0024,2024-03-10,71,P052,Czech Republic,12.16
SO025339,F01,ST0232,2024-10-18,364,P040,Germany,11.81
SO025340,F04,ST0006,2024-08-14,237,P047,Italy,81.49
SO025341,F04,ST0228,2024-01-09,160,P020,Italy,11.97
SO025342,F01,ST0062,2025-02-13,482,P029,Germany,83.31
SO025343,F01,ST0128,2025-03-18,241,P099,Germany,12.46
SO025344,F03,ST0098,2024-10-02,104,P088,Belgium,394.86
SO025345,F03,ST0215,2025-09-14,405,P038,France,88.05
SO025346,F05,ST0115,2024-10-29,185,P035,Czech Republic,76.78
SO025347,F03,ST0048,2025-08-31,146,P042,France,68.05
SO025348,F01,ST0107,2025-09-14,399,P022,Germany,8.61
SO025349,F03,ST0141,2025-04-12,339,P035,France,74.61
SO025350,F03,ST0215,2024-02-05,206,P065,France,107.38
SO025351,F02,ST0223,2025-04-24,126,P017,Belgium,60.64
SO025352,F01,ST0216,2024-10-04,453,P021,Germany,58.4
SO025353,F04,ST0214,2025-11-18,141,P082,Italy,99.85
SO025354,F03,ST0085,2025-12-31,60,P069,France,61.36
SO025355,F04,ST0142,2025-11-24,13,P093,Italy,104.68
SO025356,F03,ST0145,2024-08-08,189,P044,France,61.78
SO025357,F04,ST0230,2024-08-18,374,P043,Italy,70.24
SO025358,F03,ST0204,2024-04-24,18,P009,Spain,63.78
SO025359,F04,ST0009,2024-10-03,17,P093,Italy,92.59
SO025360,F05,ST0053,2025-12-15,97,P039,Czech Republic,47.7
SO025361,F02,ST0087,2024-12-31,303,P047,Netherlands,87.31
SO025362,F03,ST0190,2025-12-18,68,P048,Spain,14.01
SO025363,F04,ST0221,2024-05-08,388,P006,Italy,63.11
SO025364,F03,ST0028,2024-11-23,476,P037,France,10.46
SO025365,F03,ST0028,2025-02-10,392,P075,France,9.76
SO025366,F02,ST0199,2025-07-04,394,P003,Netherlands,101.0
SO025367,F04,ST0051,2024-05-25,231,P091,Italy,69.73
SO025368,F04,ST0249,2025-08-14,476,P032,Spain,10.05
SO025369,F05,ST0192,2024-07-10,418,P043,Czech Republic,78.94
SO025370,F06,ST0061,2025-10-06,438,P075,Germany,10.36
SO025371,F05,ST0192,2025-05-20,431,P043,Czech Republic,75.26
SO025372,F04,ST0176,2025-08-12,19,P054,Italy,63.32
SO025373,F04,ST0010,2024-03-17,405,P031,Italy,317.15
SO025374,F03,ST0215,2025-06-24,245,P023,France,102.23
SO025375,F01,ST0120,2024-12-19,53,P076,Germany,73.83
SO025376,F04,ST0105,2024-05-01,457,P059,Italy,75.84
SO025377,F01,ST0128,2025-08-25,312,P059,Germany,93.82
SO025378,F02,ST0158,2025-04-04,283,P043,Netherlands,61.38
SO025379,F03,ST0093,2025-04-29,460,P049,France,48.57
SO025380,F04,ST0124,2025-04-26,183,P097,Italy,221.5
SO025381,F04,ST0091,2024-02-25,95,P092,Italy,97.07
SO025382,F01,ST0181,2024-08-23,321,P004,Germany,259.62
SO025383,F04,ST0154,2025-05-04,343,P030,Italy,64.42
SO025384,F04,ST0166,2025-02-04,204,P047,Italy,91.04
SO025385,F05,ST0054,2025-08-25,258,P009,Czech Republic,69.84
SO025386,F02,ST0087,2025-08-19,213,P021,Netherlands,54.95
SO025387,F03,ST0201,2024-06-01,357,P018,France,73.62
SO025388,F06,ST0137,2024-11-08,93,P063,Germany,105.59
SO025389,F06,ST0136,2024-07-19,88,P096,Germany,9.26
SO025390,F03,ST0090,2024-09-28,18,P033,France,53.14
SO025391,F04,ST0041,2024-04-27,143,P050,Italy,85.83
SO025392,F04,ST0205,2025-02-06,487,P002,Spain,90.87
SO025393,F03,ST0223,2024-01-28,198,P076,Belgium,72.1
SO025394,F04,ST0229,2024-07-01,162,P062,Italy,76.47
SO025395,F04,ST0180,2025-09-28,348,P056,Italy,8.68
SO025396,F02,ST0173,2025-03-22,284,P005,Netherlands,247.33
SO025397,F01,ST0179,2024-06-13,214,P018,Germany,75.37
SO025398,F06,ST0236,2024-08-17,26,P027,Germany,105.58
SO025399,F04,ST0208,2025-05-27,12,P091,Italy,63.33
SO025400,F05,ST0031,2024-04-25,358,P008,Czech Republic,44.18
SO025401,F04,ST0195,2025-10-19,131,P058,Italy,86.91
SO025402,F03,ST0141,2025-06-12,63,P041,France,65.68
SO025403,F06,ST0209,2025-11-10,158,P081,Germany,96.99
SO025404,F03,ST0234,2025-09-10,485,P016,France,385.18
SO025405,F03,ST0201,2025-06-17,449,P016,France,371.83
SO025406,F02,ST0089,2025-10-07,473,P012,Belgium,61.37
SO025407,F02,ST0113,2025-03-03,152,P063,Netherlands,100.65
SO025408,F06,ST0206,2025-12-22,229,P072,Sweden,10.32
SO025409,F03,ST0223,2024-08-19,162,P062,Belgium,78.18
SO025410,F04,ST0182,2025-01-13,226,P081,Italy,82.03
SO025411,F03,ST0021,2025-12-12,413,P007,France,73.28
SO025412,F01,ST0133,2024-12-25,353,P013,Germany,83.79
SO025413,F01,ST0016,2025-09-23,207,P055,Germany,59.29
SO025414,F01,ST0069,2025-02-15,181,P089,Germany,63.72
SO025415,F06,ST0219,2025-10-09,100,P071,Germany,8.41
SO025416,F05,ST0024,2025-12-01,133,P052,Czech Republic,13.38
SO025417,F04,ST0163,2025-07-29,119,P022,Spain,8.01
SO025418,F02,ST0055,2024-11-01,301,P023,Netherlands,109.34
SO025419,F04,ST0164,2024-02-20,165,P095,Italy,109.61
SO025420,F01,ST0227,2024-09-10,487,P088,Germany,384.83
SO025421,F05,ST0178,2024-05-18,41,P071,Czech Republic,7.97
SO025422,F03,ST0146,2024-08-07,315,P059,France,79.56
SO025423,F03,ST0023,2025-10-29,283,P081,Belgium,95.37
SO025424,F02,ST0207,2025-02-26,181,P029,Netherlands,85.18
SO025425,F04,ST0185,2025-09-16,331,P038,Spain,84.75
SO025426,F03,ST0204,2025-04-22,438,P069,Spain,52.51
SO025427,F03,ST0131,2024-06-14,339,P091,Belgium,72.98
SO025428,F03,ST0098,2025-05-11,436,P091,Belgium,67.21
SO025429,F01,ST0134,2024-04-16,476,P048,Germany,12.75
SO025430,F05,ST0071,2024-04-03,385,P034,Czech Republic,90.73
SO025431,F01,ST0030,2025-02-19,49,P042,Germany,74.04
SO025432,F06,ST0108,2024-02-02,499,P041,Germany,69.05
SO025433,F03,ST0211,2024-07-18,187,P083,France,54.69
SO025434,F01,ST0101,2025-04-10,229,P078,Germany,55.35
SO025435,F06,ST0239,2024-08-28,28,P035,Germany,74.77
SO025436,F04,ST0214,2024-03-06,400,P063,Italy,94.93
SO025437,F03,ST0244,2025-08-05,361,P016,Belgium,328.16
SO025438,F03,ST0088,2024-06-09,462,P039,France,49.68
SO025439,F03,ST0106,2025-11-10,183,P012,France,50.73
SO025440,F04,ST0180,2025-09-24,400,P010,Italy,93.6
SO025441,F06,ST0032,2024-11-09,149,P064,Sweden,12.49
SO025442,F06,ST0133,2025-09-23,34,P032,Germany,10.27
SO025443,F05,ST0054,2024-05-18,95,P035,Czech Republic,76.85
SO025444,F03,ST0036,2025-02-04,217,P041,France,61.28
SO025445,F01,ST0209,2025-09-27,17,P001,Germany,15.75
SO025446,F06,ST0033,2024-01-19,257,P071,Germany,8.82
SO025447,F03,ST0110,2024-01-19,451,P063,France,103.54
SO025448,F04,ST0059,2024-06-27,318,P025,Spain,355.52
SO025449,F03,ST0038,2025-06-06,107,P064,Spain,10.32
SO025450,F03,ST0056,2025-12-24,51,P094,France,16.84
SO025451,F03,ST0155,2024-05-26,91,P074,France,56.72
SO025452,F03,ST0238,2025-09-15,383,P018,France,70.22
SO025453,F03,ST0026,2025-03-31,380,P079,France,88.13
SO025454,F04,ST0058,2025-09-27,44,P028,Italy,93.3
SO025455,F03,ST0167,2025-08-01,313,P010,France,87.18
SO025456,F01,ST0064,2025-03-07,383,P051,Germany,8.91
SO025457,F03,ST0088,2024-07-07,107,P079,France,91.88
SO025458,F06,ST0057,2025-06-22,387,P077,Germany,81.22
SO025459,F02,ST0200,2024-09-29,78,P059,Belgium,91.1
SO025460,F03,ST0018,2024-10-04,403,P041,France,69.48
SO025461,F06,ST0137,2025-01-08,191,P095,Germany,110.0
SO025462,F02,ST0087,2025-10-03,52,P047,Netherlands,84.98
SO025463,F03,ST0046,2025-02-28,57,P094,France,16.14
SO025464,F05,ST0115,2025-02-05,177,P045,Czech Republic,81.65
SO025465,F03,ST0001,2024-10-24,216,P008,France,50.97
SO025466,F04,ST0142,2025-05-14,43,P082,Italy,97.27
SO025467,F04,ST0171,2025-07-17,94,P034,Italy,94.13
SO025468,F06,ST0152,2025-03-23,415,P010,Germany,80.01
SO025469,F04,ST0139,2024-08-26,179,P082,Spain,93.06
SO025470,F03,ST0028,2024-06-05,28,P038,France,82.97
SO025471,F04,ST0187,2024-04-01,303,P099,Italy,13.12
SO025472,F04,ST0135,2024-02-03,135,P099,Italy,13.5
SO025473,F01,ST0132,2025-04-30,470,P002,Germany,82.15
SO025474,F06,ST0233,2025-12-13,107,P079,Germany,101.41
SO025475,F06,ST0136,2025-09-11,69,P007,Germany,69.52
SO025476,F06,ST0016,2025-07-23,59,P084,Germany,14.47
SO025477,F06,ST0068,2025-07-25,65,P018,Germany,72.79
SO025478,F06,ST0150,2024-01-23,355,P071,Germany,8.99
SO025479,F06,ST0015,2025-04-24,175,P038,Germany,81.76
SO025480,F03,ST0191,2024-02-12,186,P086,France,65.99
SO025481,F03,ST0143,2025-05-22,429,P064,Spain,10.71
SO025482,F03,ST0090,2025-08-01,360,P024,France,77.31
SO025483,F03,ST0088,2025-10-01,108,P039,France,52.17
SO025484,F04,ST0189,2024-10-18,88,P007,Italy,76.88
SO025485,F03,ST0063,2025-05-04,111,P091,France,70.41
SO025486,F05,ST0071,2025-11-23,233,P080,Czech Republic,75.08
SO025487,F03,ST0028,2024-06-23,257,P038,France,81.84
SO025488,F03,ST0238,2024-12-19,89,P076,France,68.65
SO025489,F02,ST0213,2025-05-21,469,P045,Netherlands,77.74
SO025490,F01,ST0219,2024-11-14,408,P087,Germany,240.14
SO025491,F02,ST0098,2024-08-24,295,P003,Belgium,97.69
SO025492,F01,ST0057,2024-10-13,422,P044,Germany,67.62
SO025493,F03,ST0200,2025-12-13,121,P056,Belgium,8.49
SO025494,F03,ST0247,2024-08-21,196,P028,France,98.37
SO025495,F04,ST0180,2024-05-20,427,P033,Italy,55.76
SO025496,F04,ST0188,2025-12-10,277,P032,Spain,10.85
SO025497,F03,ST0247,2024-07-23,412,P029,France,82.84
SO025498,F03,ST0004,2025-04-01,217,P016,France,370.29
SO025499,F04,ST0208,2025-05-25,276,P014,Italy,76.7
SO025500,F03,ST0014,2024-09-05,271,P076,France,73.65
SO025501,F02,ST0044,2025-10-26,246,P033,Belgium,58.02
SO025502,F05,ST0248,2024-05-21,117,P017,Czech Republic,57.41
SO025503,F06,ST0064,2025-06-23,131,P053,Germany,11.48
SO025504,F02,ST0161,2024-04-03,17,P100,Netherlands,72.28
SO025505,F04,ST0095,2025-09-14,75,P077,Italy,84.27
SO025506,F01,ST0147,2025-10-02,131,P082,Germany,106.56
SO025507,F06,ST0148,2025-09-13,183,P069,Germany,54.63
SO025508,F02,ST0055,2024-07-26,421,P018,Netherlands,75.85
SO025509,F06,ST0152,2024-10-31,148,P045,Germany,73.11
SO025510,F06,ST0152,2025-04-11,199,P045,Germany,66.82
SO025511,F04,ST0076,2025-01-17,192,P085,Italy,8.82
SO025512,F04,ST0094,2024-08-22,29,P079,Italy,83.46
SO025513,F04,ST0189,2024-10-22,463,P044,Italy,66.75
SO025514,F04,ST0212,2025-11-26,98,P081,Spain,98.28
SO025515,F01,ST0068,2024-02-23,232,P057,Germany,14.93
SO025516,F04,ST0091,2024-09-11,492,P064,Italy,11.07
SO025517,F03,ST0125,2024-09-28,330,P008,France,40.59
SO025518,F03,ST0026,2024-04-19,479,P010,France,87.56
SO025519,F03,ST0131,2025-01-03,385,P021,Belgium,57.25
SO025520,F06,ST0003,2025-04-25,346,P023,Germany,82.82
SO025521,F04,ST0095,2025-12-31,142,P015,Italy,382.11
SO025522,F05,ST0077,2024-03-12,179,P015,Czech Republic,347.73
SO025523,F06,ST0092,2025-01-26,139,P066,Germany,55.18
SO025524,F01,ST0016,2025-10-28,16,P062,Germany,78.98
SO025525,F04,ST0214,2024-04-05,376,P094,Italy,14.5
SO025526,F03,ST0093,2025-08-26,475,P049,France,52.51
SO025527,F03,ST0007,2025-05-14,237,P063,France,96.69
SO025528,F03,ST0125,2024-09-10,467,P070,France,58.41
SO025529,F03,ST0167,2024-07-27,204,P044,France,56.64
SO025530,F02,ST0173,2025-04-07,390,P026,Netherlands,12.05
SO025531,F03,ST0027,2024-03-21,34,P054,France,69.19
SO025532,F04,ST0143,2024-03-30,298,P035,Spain,75.52
SO025533,F01,ST0227,2025-08-03,245,P077,Germany,79.51
SO025534,F05,ST0013,2024-01-18,439,P032,Czech Republic,9.74
SO025535,F01,ST0220,2024-08-22,328,P055,Germany,51.08
SO025536,F05,ST0119,2025-06-06,109,P073,Czech Republic,9.61
SO025537,F03,ST0096,2024-10-09,469,P045,France,82.72
SO025538,F02,ST0131,2024-12-05,322,P005,Belgium,301.98
SO025539,F02,ST0222,2025-09-21,300,P004,Netherlands,265.31
SO025540,F04,ST0202,2024-11-07,417,P022,Italy,8.81
SO025541,F04,ST0138,2024-06-27,343,P060,Italy,57.77
SO025542,F02,ST0149,2025-05-04,419,P073,Sweden,10.09
SO025543,F02,ST0089,2024-03-17,462,P056,Belgium,8.65
SO025544,F04,ST0228,2025-08-16,246,P051,Italy,8.7
SO025545,F03,ST0048,2025-10-08,229,P003,France,93.27
SO025546,F06,ST0209,2025-07-29,433,P081,Germany,91.22
SO025547,F04,ST0082,2025-10-23,43,P061,Italy,92.42
SO025548,F04,ST0123,2025-09-05,40,P034,Spain,99.33
SO025549,F03,ST0088,2025-06-26,447,P080,France,68.99
SO025550,F04,ST0205,2024-08-06,494,P057,Spain,14.49
SO025551,F05,ST0053,2024-08-18,41,P093,Czech Republic,83.72
SO025552,F03,ST0190,2024-08-29,26,P087,Spain,264.26
SO025553,F03,ST0241,2024-04-16,155,P020,France,10.14
SO025554,F03,ST0217,2025-11-16,410,P053,France,13.03
SO025555,F04,ST0237,2025-10-19,264,P096,Italy,10.51
SO025556,F04,ST0118,2024-08-29,287,P037,Spain,9.94
SO025557,F01,ST0132,2025-04-24,278,P002,Germany,81.65
SO025558,F02,ST0197,2025-09-03,300,P016,Netherlands,334.9
SO025559,F04,ST0006,2024-06-19,88,P047,Italy,82.31
SO025560,F03,ST0090,2025-10-05,326,P039,France,46.57
SO025561,F06,ST0005,2024-03-22,117,P043,Sweden,73.81
SO025562,F02,ST0160,2024-02-14,382,P092,Netherlands,102.07
SO025563,F04,ST0017,2024-07-12,375,P027,Italy,85.84
SO025564,F01,ST0165,2024-06-16,58,P091,Germany,73.23
SO025565,F03,ST0056,2024-08-24,418,P013,France,77.05
SO025566,F06,ST0003,2025-07-10,243,P080,Germany,63.5
SO025567,F03,ST0104,2025-08-26,14,P095,France,105.5
SO025568,F04,ST0045,2025-05-27,114,P007,Italy,71.58
SO025569,F01,ST0246,2025-07-15,313,P011,Germany,62.97
SO025570,F01,ST0175,2024-04-01,186,P078,Germany,57.81
SO025571,F02,ST0161,2025-08-08,337,P005,Netherlands,293.48
SO025572,F03,ST0247,2024-12-04,29,P029,France,87.33
SO025573,F02,ST0243,2025-01-23,48,P047,Netherlands,85.79
SO025574,F06,ST0101,2024-03-06,96,P010,Germany,96.03
SO025575,F06,ST0170,2024-10-29,334,P062,Germany,80.23
SO025576,F01,ST0081,2025-05-01,290,P049,Germany,50.91
SO025577,F04,ST0079,2024-11-06,202,P058,Italy,89.39
SO025578,F02,ST0074,2024-11-22,106,P014,Netherlands,81.49
SO025579,F04,ST0138,2024-02-20,171,P057,Italy,14.14
SO025580,F03,ST0090,2025-03-09,490,P053,France,9.9
SO025581,F03,ST0123,2024-12-03,209,P034,Spain,102.15
SO025582,F04,ST0164,2025-05-28,488,P013,Italy,73.9
SO025583,F06,ST0150,2025-08-22,274,P045,Germany,72.6
SO025584,F03,ST0043,2024-02-19,123,P065,France,95.72
SO025585,F04,ST0228,2025-02-02,369,P084,Italy,15.87
SO025586,F01,ST0181,2025-09-07,422,P024,Germany,84.68
SO025587,F04,ST0017,2024-01-03,175,P052,Italy,11.92
SO025588,F03,ST0040,2024-03-22,82,P062,Spain,79.43
SO025589,F01,ST0083,2025-05-22,320,P015,Germany,324.15
SO025590,F06,ST0035,2025-05-25,42,P078,Germany,49.28
SO025591,F06,ST0152,2024-06-27,311,P001,Germany,13.46
SO025592,F03,ST0021,2024-09-17,492,P100,France,73.2
SO025593,F06,ST0083,2024-02-12,436,P005,Germany,275.38
SO025594,F06,ST0206,2025-08-22,294,P012,Sweden,55.64
SO025595,F04,ST0214,2025-11-19,357,P028,Italy,96.49
SO025596,F03,ST0038,2025-12-07,311,P032,Spain,9.77
SO025597,F04,ST0163,2025-09-02,86,P075,Spain,9.02
SO025598,F03,ST0038,2025-06-03,92,P036,Spain,86.8
SO025599,F04,ST0189,2024-01-10,88,P074,Italy,64.11
SO025600,F01,ST0103,2024-05-18,359,P045,Germany,68.72
SO025601,F03,ST0034,2025-12-11,195,P036,France,96.66
SO025602,F06,ST0005,2025-03-12,306,P081,Sweden,93.04
SO025603,F02,ST0023,2025-04-01,455,P065,Belgium,101.32
SO025604,F04,ST0190,2024-10-26,377,P095,Spain,102.54
SO025605,F06,ST0133,2025-07-25,66,P054,Germany,68.08
SO025606,F03,ST0001,2025-10-17,302,P008,France,50.41
SO025607,F04,ST0091,2025-09-06,173,P029,Italy,84.07
SO025608,F04,ST0177,2025-07-28,384,P052,Spain,12.87
SO025609,F06,ST0232,2025-07-01,435,P026,Germany,13.49
SO025610,F03,ST0001,2025-05-13,399,P080,France,70.43
SO025611,F02,ST0149,2024-08-13,237,P096,Sweden,10.56
